0.19
0.24
0.16
0.26
0.29
0.21
0.28
0.27
0.28
0.33
0.31
0.36
0.28
0.37
0.31
0.3
0.4
0.3
0.3
0.35
0.36
0.3
0.37
0.37
0.36
0.36
0.39
0.41
0.35
0.46
0.34
0.38
0.32
0.39
0.35
0.36
0.37
0.38
0.35
0.4
0.4
0.39
0.47
0.43
0.44
0.44
0.47
0.45
0.47
0.43
0.43
0.41
0.44
0.45
0.46
0.48
0.48
0.49
0.48
0.49
0.28
0.31
0.4
0.38
0.4
0.4
0.37
0.43
0.39
0.46
0.46
0.41
0.48
0.47
0.46
0.46
0.49
0.51
0.48
0.51
0.49
0.5
0.49
0.49
0.48
0.51
0.51
0.51
0.51
0.5
0.27
0.3
0.25
0.35
0.38
0.33
0.35
0.34
0.38
0.4
0.43
0.39
0.38
0.44
0.4
0.47
0.48
0.44
0.44
0.48
0.5
0.49
0.45
0.48
0.47
0.48
0.49
0.48
0.5
0.5
0.3
0.3
0.4
0.43
0.36
0.44
0.46
0.44
0.46
0.48
0.48
0.44
0.47
0.49
0.5
0.48
0.48
0.49
0.48
0.51
0.48
0.5
0.51
0.51
0.49
0.5
0.51
0.51
0.51
0.5
0.21
0.23
0.24
0.36
0.31
0.37
0.39
0.36
0.41
0.44
0.41
0.42
0.45
0.47
0.45
0.48
0.48
0.5
0.5
0.51
0.5
0.51
0.5
0.5
0.51
0.5
0.51
0.51
0.51
0.51
0.29
0.24
0.29
0.32
0.39
0.43
0.44
0.4
0.41
0.46
0.43
0.47
0.49
0.49
0.49
0.46
0.5
0.48
0.49
0.48
0.5
0.47
0.51
0.49
0.48
0.51
0.49
0.5
0.5
0.5
0.29
0.29
0.36
0.42
0.39
0.39
0.4
0.39
0.35
0.43
0.4
0.44
0.43
0.46
0.4
0.47
0.46
0.46
0.47
0.49
0.47
0.48
0.48
0.49
0.48
0.49
0.49
0.51
0.49
0.5
0.28
0.39
0.4
0.41
0.38
0.41
0.44
0.45
0.47
0.46
0.44
0.42
0.45
0.45
0.49
0.48
0.49
0.48
0.45
0.48
0.5
0.48
0.47
0.51
0.5
0.5
0.51
0.48
0.49
0.5
0.38
0.32
0.34
0.42
0.4
0.41
0.43
0.48
0.49
0.46
0.51
0.49
0.46
0.45
0.46
0.49
0.47
0.48
0.5
0.49
0.48
0.5
0.51
0.49
0.48
0.5
0.5
0.5
0.49
0.5
0.34
0.37
0.34
0.38
0.42
0.45
0.44
0.43
0.44
0.43
0.46
0.47
0.47
0.49
0.51
0.5
0.49
0.46
0.51
0.47
0.51
0.48
0.51
0.51
0.49
0.49
0.51
0.48
0.5
0.5
0.31
0.39
0.39
0.44
0.43
0.46
0.48
0.49
0.5
0.51
0.5
0.5
0.51
0.48
0.5
0.5
0.51
0.51
0.49
0.51
0.51
0.5
0.51
0.5
0.51
0.5
0.51
0.51
0.51
0.51
0.3
0.42
0.39
0.44
0.45
0.46
0.49
0.48
0.5
0.5
0.5
0.5
0.47
0.5
0.51
0.51
0.5
0.51
0.51
0.51
0.51
0.51
0.51
0.51
0.51
0.51
0.5
0.5
0.51
0.51
0.29
0.31
0.32
0.37
0.36
0.46
0.41
0.46
0.48
0.45
0.48
0.5
0.5
0.47
0.5
0.51
0.49
0.5
0.51
0.48
0.51
0.5
0.51
0.51
0.51
0.49
0.51
0.5
0.51
0.51
0.27
0.37
0.37
0.36
0.42
0.41
0.4
0.45
0.46
0.45
0.46
0.48
0.48
0.48
0.49
0.5
0.47
0.49
0.51
0.49
0.5
0.5
0.5
0.51
0.51
0.5
0.5
0.5
0.51
0.51
0.29
0.38
0.38
0.35
0.42
0.37
0.42
0.45
0.44
0.48
0.48
0.44
0.49
0.47
0.5
0.48
0.49
0.5
0.5
0.49
0.51
0.5
0.5
0.51
0.49
0.5
0.51
0.5
0.5
0.51
0.32
0.3
0.38
0.37
0.41
0.44
0.43
0.46
0.49
0.46
0.5
0.48
0.49
0.48
0.5
0.49
0.48
0.5
0.5
0.49
0.5
0.5
0.51
0.51
0.51
0.5
0.51
0.51
0.51
0.51
0.15
0.23
0.27
0.3
0.35
0.39
0.42
0.42
0.38
0.39
0.45
0.47
0.47
0.46
0.47
0.48
0.48
0.49
0.46
0.47
0.49
0.5
0.48
0.49
0.48
0.51
0.5
0.49
0.49
0.51
0.22
0.21
0.32
0.26
0.37
0.35
0.28
0.34
0.32
0.38
0.34
0.36
0.37
0.36
0.37
0.41
0.37
0.36
0.44
0.39
0.39
0.43
0.43
0.41
0.38
0.41
0.41
0.44
0.44
0.44
0.2
0.31
0.36
0.39
0.36
0.45
0.48
0.44
0.43
0.46
0.41
0.47
0.49
0.48
0.45
0.48
0.46
0.48
0.5
0.49
0.47
0.51
0.5
0.48
0.5
0.51
0.5
0.51
0.51
0.49
0.37
0.38
0.39
0.42
0.43
0.45
0.4
0.43
0.44
0.46
0.48
0.49
0.47
0.46
0.51
0.5
0.48
0.49
0.51
0.5
0.5
0.5
0.51
0.49
0.49
0.51
0.5
0.51
0.5
0.49
0.36
0.32
0.44
0.46
0.44
0.45
0.46
0.47
0.46
0.5
0.5
0.49
0.5
0.5
0.49
0.5
0.49
0.5
0.5
0.51
0.5
0.51
0.51
0.51
0.51
0.51
0.51
0.5
0.51
0.49
0.29
0.34
0.32
0.47
0.39
0.48
0.45
0.49
0.48
0.48
0.46
0.48
0.48
0.47
0.51
0.5
0.5
0.5
0.5
0.51
0.5
0.51
0.5
0.49
0.51
0.5
0.51
0.5
0.49
0.51
0.29
0.29
0.4
0.41
0.42
0.42
0.41
0.5
0.47
0.47
0.48
0.43
0.46
0.49
0.51
0.48
0.5
0.51
0.5
0.51
0.48
0.5
0.49
0.48
0.5
0.51
0.5
0.51
0.51
0.51
0.39
0.38
0.35
0.43
0.46
0.44
0.45
0.48
0.51
0.5
0.5
0.49
0.5
0.5
0.5
0.5
0.5
0.5
0.51
0.49
0.5
0.51
0.51
0.5
0.51
0.51
0.51
0.51
0.51
0.51
